source_path,label,action,reason,output_path,duplicate_of,image_format,width,height,sha256,dhash,entropy,edge_density,frame_count
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0278.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0179.png,,png,1280,720,2a91e138f7a0c4eafcdcb8a8eb1fa8988b195e5a77407f3601292c7d6dce6a34,03d8a8c3a6b29a18,1.40460223137445,0.039884540100762526,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0279.png,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0279.png,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0278.png,png,750,422,0f48168377dcb80f65c2af1265b837a668dbda3d427f9cc16437fcc2a2311b25,03d8a8c386b29a18,1.8193976237796774,0.06155083480469597,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0280.png,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0280.png,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0278.png,png,500,281,10fc62af46836634b2e1b79e50ddd117061a753d5f057154e251ceaf28050d18,03d8a8c386b29a18,2.043165507402125,0.07871707487265368,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0281.png,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0281.png,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0278.png,png,1000,563,5f7549894f036aed4c44f54561f0719a607bbe65768dcf3deceba3832caf9818,03c8a8c3a6b29a18,1.6008093008657625,0.04957765472085815,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0282.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0180.png,,png,1668,842,b324834048a8c8a2e8d43f7a7864885be4f8d860935822c1edc13d2f84a9a8c4,0c74622cd4d0d534,1.3180317635550325,0.04748797859853796,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0283.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0181.png,,png,862,693,4f8de2c26a7306c050b6bac7f1c4bd38f20e821fa7d3670bdf95f1cc279957a8,909009aee4ac6061,0.9678696669706925,0.025507251343200574,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0284.jpg,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0182.png,,jpg,640,480,e291608ce116a7b35f3d5444ce7ee20911e1674ebcd31e02e8f2566e0dda3d9a,00c9953551159264,4.414439554720456,0.06977204605800653,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0285.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0183.png,,png,938,549,0279b616fa0fff53275010ee4c1fe0a4b5b549f5e81a2ff1a5ded610f0bf1250,06468ce94a71f4c8,0.4166917841025806,0.026782086567057564,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0286.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0184.png,,png,1024,736,ec1e706c93715fbbacc125028c48a10a05eee40f407fbcb5004362baa4cafd63,0000034634382a92,0.5496588809026745,0.02089622608129529,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0287.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0185.png,,png,1024,736,b8e4e0c7334164d13903f75c01ac3693e9b546c99a18e54d057ddaf6b5c86550,38b070343438b092,1.4284934402507186,0.020622473259004688,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0288.jpg,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0186.png,,jpg,1024,578,210fa5228ef277109ae836aea5e35d6ebf2f7b5497ea69e2546e93c64e0ac53d,24c8e80e4c6e7e1c,2.0467312307154404,0.026371255682203675,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0289.jpg,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0187.png,,jpg,1024,576,90ff175507ce43260b1e307cdd3578ec4f28031848ef566c902981e805578ab3,ddc9991b0f5dd79b,6.512466015279791,0.02275932494851239,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0290.webp,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0188.png,,webp,750,500,a1a1f6e51eb085148b83eda9d41c31cda12f609e1e20ea2d569ef80e552ccad1,bbbb7b7f65a72e2e,5.905384442595862,0.016640627450980394,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0291.jpg,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0189.png,,jpg,1800,1080,f73f1ebe09bba1433e18e2e101237c4edf55ecb05eb050e634cd512ddc03b97f,2e1a327272e1e55a,4.895016714266986,0.03870602154442024,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0292.jpg,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0190.png,,jpg,1024,745,e62c1e0c1fc66f5bcf43574c77522e75423d908fa7f08ed4b0bb26b5fd7089fd,69058ccc89e969f1,2.5790807820159434,0.02874679234109751,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0293.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0191.png,,png,1080,1080,98578a3053e3c301affc453bb6014bd3c33312bd9c12561e8217ebc558264c6d,003471f0e8f03080,1.3763667787355973,0.013777966056106941,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0294.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0192.png,,png,1920,1080,bc93513a5386eb4c09c65276451a9ffbd99f3859b674f9f1e98de273a2782621,4848919894986908,0.7401090888720877,0.015939587872185912,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0295.jpg,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0193.png,,jpg,1280,1029,4ad2981e848f0c5d0391c4c2e63b09ab860953a655f6030fa72d5733c451b916,addbec71f0994d2a,3.7280657486555313,0.047773243225861774,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0296.jpg,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0194.png,,jpg,1024,638,cc2198ec47096391b300c09812436f12f0cb22a59e6d96d1326975cbbe343238,b2b84454e9657712,4.082875623152971,0.06457458154696048,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0297.webp,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0195.png,,webp,1600,900,135e8220b5d47f205ba72775765010eb9d62dc4750dac0ec83f3b1731d285b8e,0202c98a9acebc7e,4.887056350787407,0.02315099128540305,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0298.jpg,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0196.png,,jpg,1680,945,259c679bd35ab80b61e10bce3f4dbf8315479daa18f9ededa9a6c03edabab721,70708696c870922a,2.38623132111877,0.01507382459156502,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0299.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0197.png,,png,1142,640,046522cb33c2414c85dc1b14284a49eb7ad9a6296d3bf9bf231e8341f95eebdf,02918e5569697014,1.7456980945321452,0.038227358478417635,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0300.webp,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0198.png,,webp,1920,1080,688e5e72dcf02150fe9ea95c0431b2e2b58c2e90974372bffe4f73785647cb25,d60771491d154d4d,4.160840126297482,0.01763007973251029,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0301.webp,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0199.png,,webp,725,610,586078edb87762dfe15b8bdb15b40cf53c7f880666bbf203b6fcdf8ee4eda667,00000011b5ce525b,1.9490512274650693,0.04067929815227391,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0302.jpg,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0200.png,,jpg,1116,738,667c9f163e7ab72c00606aab054ffa787f3f4e08aed25d2652d747d19c67f5f7,d40284b46894b430,0.8816256966235952,0.022457147422693568,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0303.png,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0303.png,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0299.png,png,1024,574,0ed8e204330032f41968939902a0372101bdcac42ddf57611b41c31b70e2fdad,02918e55e9697014,1.6664860430237955,0.03620001830762793,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0304.jpg,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0201.png,,jpg,1024,516,5786ff99a7a6581f6feaba18fa9894f20aa45c969d35a79e2f3ba0395e1b36d2,c0f9b485cdd96844,5.441069466930492,0.022233087760297917,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0305.webp,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0305.webp,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0300.webp,webp,1536,864,7aedcb07e07a0ecfcbbdc7201e348854b566f078202bf595f38b0f2c3ec5b67e,d61771691d154d49,4.350469743503936,0.017700987247715443,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0306.jpg,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0306.jpg,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0302.jpg,jpg,1024,677,80de3d299a6498a1e7bbf9257f8a5926c1b5cf4051a25b3cccf8eae966169c89,d40284b46894b430,1.0238308208599283,0.02353953178852782,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0307.jpg,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0202.png,,jpg,775,448,999ccb3fe76f1c0e7f2139d7ca0a9154da30aa21e613f5b9cd840850494e2134,031284b468c8d830,0.9419692841249555,0.033408319779524714,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0308.webp,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0203.png,,webp,1920,840,abbe43631a2582b4abd0c200f169db3ee616d2c9f0e5e16ce45f899725976124,1a2684cc69b474bd,1.5403285865984573,0.035634631283068784,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0309.png,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0309.png,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0039.png,png,1600,879,355746c5756e9a67028e0f2bbd0cf26f4ef3eba67b61345c0d8dc0f11f4d3222,09836c28b13132b2,2.566805534280464,0.04373617524370385,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0310.png,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0310.png,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0157.png,png,1200,659,e91181694760ee759ae9d271332b235a99a574e90f9ce992e8def57807f8d820,6b3b536949164d49,2.4290313790584626,0.058397646463744825,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0311.jpg,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0204.png,,jpg,1024,576,21d274f9b7296b387e51ca7f17c3464b49f08b377142aec16478b390768dfac2,11b3323429e9c8d0,1.4286603271351,0.032234388031471266,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0312.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0205.png,,png,1978,1258,13e52c6c034da70cf56bee2dece05d2998c59e107a0e6444333925c91656f50b,734d06aee5c189c9,0.7235250712555288,0.030144774035006032,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0313.jpg,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0313.jpg,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0187.jpg,jpg,736,1104,17fa600372feec48126a30ef18db4dcc2a4dfb8815c366eeb5397c38b757cf3e,2736498a6612834f,2.4307019863938253,0.03703515156850389,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0314.jpg,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0206.png,,jpg,1024,606,3686019097d71ce4b1eca82f6c7bd3190f947c79f48ea7d1d3748cb0ae100187,68a143e2786d7092,3.920507770778986,0.05487873638007183,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0315.png,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0315.png,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0064.png,png,640,364,3b2e719437134cc7801516c2e213d75e8087d0790231818cf73a4ebe35b61f65,1212998191838266,2.3480597283481357,0.04979348470157294,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0316.jpg,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0207.png,,jpg,1367,654,e8b83d897b04e87812081d21a831de3d34c70f0e516e681a4fd075ca8a5270e3,7ae2d59999616521,5.671804932201373,0.04466020094607912,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0317.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0208.png,,png,1024,690,bfe0b2b60759284b5dbb6a19f40ba8da9ddad32ec5871fb4971737100ad86145,000202462d393092,0.7060945929978556,0.025146886766481955,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0318.jpg,inverse_head_and_shoulders,quarantine,exact_duplicate_cross_label,data\quarantine\exact_duplicate_cross_label\inverse_head_and_shoulders\inverse_head_and_shoulders_0318.jpg,data\raw\head_and_shoulders\head_and_shoulders_0039.jpg,,,,38df84ed3cedf29c85697c012ab42a73b0d819c92ae674bf4dfacbce41a8961d,,,,
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0319.png,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0319.png,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0116.png,png,1420,780,5c86ff0fd34bf163008fda3ca16f65d2a316c56056c9284e2e4f5a4db2c463ae,40834e4db131b030,1.8002100740210714,0.033363304512848836,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0320.png,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0320.png,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0135.png,png,1080,721,7d78a9d08c7a30f9e31a52374b63e2fb127813e6bacda8b4592a99509ed62b2f,0104699e164ddc0c,1.6589543432453702,0.023802679647910944,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0321.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0209.png,,png,1024,1024,624c90c703c85481ae998026ac76052e1da144961f935e501240ef3c4adc3e2e,000123135f4d3900,0.5197078768605145,0.012093357011383655,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0322.png,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0322.png,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0141.png,png,1281,542,352d6e70f03de5bda11141da8a470c7c40428d17e1287028cbbef356b87809ca,8581616232352535,1.0980898196622928,0.05384706016780515,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0323.webp,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0210.png,,webp,1903,1080,5aee480faa13a2ed8ef4dbec9e74aa4da46492f1870bcd8725c070bede683697,17102a27572b2c04,1.1757738412573793,0.014055309985265782,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0324.png,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0324.png,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0154.png,png,1697,1101,abdf13e73e579ac9b5ceed7313f80f60c362550c62a398d170fc1ea831e40749,74cc2d6c2031a992,0.43582667555835003,0.02612729143815606,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0325.png,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0325.png,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0039.png,png,1420,780,d73d6306c1687b61e13ff28411b80662cabeec5c7559b0b59211dff365e99c67,05836c28b13122b2,2.0100556635906304,0.04397417840375587,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0326.png,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0326.png,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0283.png,png,300,241,f89bbc4d03fa177d502331cb99e47a1f935724ba7cc2d61f8cddb764dfa596be,909009aee4ac6061,1.399176181450278,0.07003878176443468,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0327.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0211.png,,png,850,500,47200389902a51096e48ed3b9122b4129373ce13bce32fd115846a9c6d161159,cdc9c6a2d1c3c7ce,5.718602914180177,0.06908610841983852,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0328.png,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0328.png,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0181.png,png,795,434,92e1750545473bf8c1fb9e7fd93e24a27a07aa92cf17f060fa77174dd14932ab,49e1c1a1b94d6722,1.6970013095968863,0.060650969253597156,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0329.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0212.png,,png,1024,528,5b16c5165168fa26a87746aa578e97c64ec80ee23697e5b67b0dafb9819ef47a,51d0e9b596b22d23,1.5953044257268036,0.07226874384933897,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0330.webp,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0213.png,,webp,1042,479,76d981186bf4ff4b90f901e28a55dc3b6cb53eaefe19d7d4ccf614697503fa58,5034f4d4c8aa9671,2.1825264798278945,0.035428464438720886,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0331.jpg,inverse_head_and_shoulders,quarantine,exact_duplicate_cross_label,data\quarantine\exact_duplicate_cross_label\inverse_head_and_shoulders\inverse_head_and_shoulders_0331.jpg,data\raw\head_and_shoulders\head_and_shoulders_0310.jpg,,,,74b02fab89f9613c13fb3e8d8219624aae24b87b4621459e710ab4ffa13ac5bf,,,,
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0332.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0214.png,,png,932,550,44f50be74112a7a5578e94b3bd1df1cf0edd3e28564625d070a61049b2bb8e7b,13392c448c0c0100,1.7213634842522858,0.048603849655351805,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0333.jpg,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0333.jpg,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0015.jpg,jpg,768,323,0b9420956ff16a680b49074e1c1528fbf695ae301ca02de829c8202b32876751,066969ea33d4d4e0,1.8073049709543565,0.04019463983994011,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0334.png,inverse_head_and_shoulders,keep,kept,data\processed\clean\inverse_head_and_shoulders\inverse_head_and_shoulders_0215.png,,png,932,550,9a28c259a9440bc840485a386b57abba03503faeaf2eb11dd59a0ff87bb593d3,e42b6f765bcab28d,4.160363274093333,0.05910041847406149,1
data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0335.png,inverse_head_and_shoulders,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\inverse_head_and_shoulders\inverse_head_and_shoulders_0335.png,data\raw\inverse_head_and_shoulders\inverse_head_and_shoulders_0274.png,png,1400,647,4b998e0221ba39826e99e0531b0cf2c5eb94eac3724ed81a78dc3096b6dc2ef5,4254545468485400,0.3394787342992246,0.016355105875425904,1
data\raw\pennant\pennant_0001.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0001.png,,png,1280,609,f87a80e120cf287d4db00a5d039405a8fa86fd8c82cf2f1ec826cf6b475be783,08606d7d60680c2d,0.3850929506108292,0.019512314264786373,1
data\raw\pennant\pennant_0002.webp,pennant,keep,kept,data\processed\clean\pennant\pennant_0002.png,,webp,1080,1080,425ffaad545620f7cbf05fc47d15af0befd2fadc05af04632b70cd8036f0db6a,00866673c0a22000,1.2266578175480443,0.013408241211436564,1
data\raw\pennant\pennant_0003.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0003.png,,png,3200,1800,aae07d4b4673641d341bae4efa156ad5daacff43f310f8f1a56ddcc47be80547,808a7074a79bb4f5,2.709465353432484,0.011153824891067539,1
data\raw\pennant\pennant_0004.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0004.png,,png,1024,610,901a8cbad6a7abfb233ed917927e87b55a0e985e41bb27cbe199ca13f10bd7b6,66e69c86130d2414,3.302426906023039,0.038286605241481836,1
data\raw\pennant\pennant_0005.webp,pennant,quarantine,exact_duplicate_cross_label,data\quarantine\exact_duplicate_cross_label\pennant\pennant_0005.webp,data\raw\bearish_flag\bearish_flag_0021.webp,,,,76fc219b53ec2850a320428fea77c7b99bff21ab90cfef140018f9e6bf267d7a,,,,
data\raw\pennant\pennant_0006.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0005.png,,jpg,3182,2240,65ae9977d7a365d00fe9123c0f80f89c21d3350c8fd161027c7ea2c3a9f77d10,000080c0c8008008,0.9823638799952482,0.011163664947437178,1
data\raw\pennant\pennant_0007.jpg,pennant,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\pennant\pennant_0007.jpg,data\raw\pennant\pennant_0006.jpg,jpg,3128,2300,1907fcd9b8350cd67a401bab0e4656633487109f45dcc7d80c17285a153248fd,400080c0c0080008,0.8412606568479888,0.008712935769214837,1
data\raw\pennant\pennant_0008.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0006.png,,jpg,2286,1848,6c6337939db6b0eee78cbce3afcf95f28441e6fc2c657a7a811da239dd744d7b,0d00c8c4c0c88000,1.13267169790021,0.015294154592826818,1
data\raw\pennant\pennant_0009.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0007.png,,jpg,1080,900,05efe33108da78e6459ccae2da71433f193db2e20491d2fd6b27637a7cf24a11,071a3039b161437d,2.584039496470683,0.04757535302186718,1
data\raw\pennant\pennant_0010.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0008.png,,png,1279,588,3ab9f964224bda2d22b432afb99d817e81f19f122ef5a49c5e297d861e33d53f,cc2868accece0303,1.7270666617986716,0.019593581503490113,1
data\raw\pennant\pennant_0011.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0009.png,,png,3072,2068,4401b4ae3635521c0b225eb4566c29d3e6d5c8e9989de1fd7f159c09803a61b6,e062724676703130,0.8137525400050377,0.009881635084219858,1
data\raw\pennant\pennant_0012.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0010.png,,jpg,768,1024,bfd104ea3ffe5c9ab9bbe7a17d9a095a607347b5d0e434cc13574a542d0cb3e3,010141c1c1010141,0.5430226054475109,0.025791352714588437,1
data\raw\pennant\pennant_0013.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0011.png,,png,1920,1260,aac878810eb7ae7a6564025f3bbc649295d16992913e3bf415929a65defeb347,69606c7024823231,4.60770286886143,0.023887438077082684,1
data\raw\pennant\pennant_0014.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0012.png,,png,1132,727,c0aa910a96f63cae75eeaaecd0df580e0c035a90e0466728269e41aca32b8871,4824e8c8c9ec282a,1.6371120892464048,0.03786079413951922,1
data\raw\pennant\pennant_0015.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0013.png,,png,700,336,7223e93945e8b66a33100aac27229c6ebcd091fc5ce2aa280cfbab6521004f51,ca0082a6ac4a4052,1.342927286378245,0.06316289849273042,1
data\raw\pennant\pennant_0016.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0014.png,,png,1536,819,a93490c87818cab5b2bd73f1115c496c8e0e2f3b97eccf0bff5d5bc8b2d28007,0c0d2eed4c323119,1.9189675641986224,0.06049059135762567,1
data\raw\pennant\pennant_0017.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0015.png,,png,1125,790,4ce3b6fc4f9b056111297784779e4ba02e6e71b4c148c837a4ed5fe670eeb734,0830b270e4c60080,1.0167658508106674,0.02774601472656573,1
data\raw\pennant\pennant_0018.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0016.png,,png,1118,523,5b13f0da0a20c2232d8919b36a26e3032e6226a75f32ed7928ce904a498e082b,61692530b2726c43,5.465445932672839,0.021828791511747624,1
data\raw\pennant\pennant_0019.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0017.png,,png,2058,1345,1fb9b9c4e0fc706a449f3d30cca427cbbcaa27ad9e4b3e7a9fb45bcc5f377c83,e5617256777d6e0a,1.0473767830585692,0.024503236592920048,1
